Campaña,Estado de la campaña,Tipo de campaña,Clics,Impr.,CTR,Código de moneda,CPC medio,Coste,Conversiones,Conv. post-impresión,Coste/conv.,Tasa de conv.
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_mentesenblanco-razonamientoabstracto.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_pasaralaunacional.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_preicfes.net - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_yahoo.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Competencia,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Bachiller Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Curso Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Secundario Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Gen / Simulacro Online,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Preicfes,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Preicfes Saber 11,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-PL_youtube.com - Presaber,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-Remarketing,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-Remarketing,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-Remarketing,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-Remarketing - Proyecto Bogota,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-Remarketing - Proyecto Bogota,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-Remarketing - Proyecto Bogota,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-Remarketing - Proyecto Bogota,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
MP-DP-Remarketing - Proyecto Bogota,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
Nivel Ingles 2018,En pausa,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
Nivel Ingles 2018_Mayo,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
Nivel Inglés Banner,En pausa,Display,0.0,0.0,0,COP,0,0,0,0,0,0
Nivel Ingles Display,En pausa,Display,0.0,0.0,0,COP,0,0,0,0,0,0
Nivel Inglés Display,Retirada,Display,0.0,0.0,0,COP,0,0,0,0,0,0
PMax: LV_Bachillerato_OnLine_Bogota,En pausa,Rendimiento máximo,0.0,0.0,0,COP,0,0,0,0,0,0
Preicfes Bogotá Presencial,En pausa,Inteligente,0.0,0.0,0,COP,0,0,0,0,0,0
Preicfes Virtual 2018,En pausa,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
Preicfes Virtual 2018,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
Prueba20,En pausa,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
SEM_Bachillerato_ColombiaNueva,En pausa,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
SEM_Bachillerato_Llamadas_2021,Habilitada,Buscar,1.27,7.053,"18,01%",COP,"321,16",407873,"9,96",0,"40970,14","0,78%"
SEM_Bachillerato_Llamadas_2021 #2,Habilitada,Buscar,5.569,20.228,"27,53%",COP,"1162,46","6473743,62","938,69",0,"6896,57","16,86%"
SEM_Bachillerato_Llamadas_2021 #3,Habilitada,Buscar,2.024,7.209,"28,08%",COP,"1000,12","2024233,13","350,9",0,"5768,74","17,34%"
SEM_Bachillerato_Llamadas_2021 #4,Habilitada,Buscar,290.0,834.0,"34,77%",COP,"1070,71","310506,24","37,71",0,"8234,15","13,00%"
SEM_Bachillerato_OnLine_Antioquia,Habilitada,Buscar,1.22,10.881,"11,21%",COP,"314,33",383486,0,0,0,"0,00%"
SEM_Bachillerato_OnLine_Antioquia_Amplia_Mo_Wak,En pausa,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
SEM_Bachillerato_OnLine_Antioquia_Frase_Wak,En pausa,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
SEM_Bachillerato_OnLine_Antioquia_Top10,En pausa,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
SEM_Bachillerato_OnLine_Barranquilla,Habilitada,Buscar,577.0,5.137,"11,23%",COP,"482,34",278311,0,0,0,"0,00%"
SEM_Bachillerato_OnLine_Barranquilla_Amplia_Mo_Wak,En pausa,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
SEM_Bachillerato_OnLine_Barranquilla_Frase_Wak,En pausa,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
SEM_Bachillerato_OnLine_Barranquilla_Top10,En pausa,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
SEM_Bachillerato_OnLine_Bogota,Habilitada,Buscar,5.295,39.096,"13,54%",COP,"326,8",1730422,0,0,0,"0,00%"
SEM_Bachillerato_OnLine_Bogota_Amplia_Mo_Wak,En pausa,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
SEM_Bachillerato_OnLine_Bogota_C,En pausa,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
SEM_Bachillerato_OnLine_Bogota_Frase_Wak,En pausa,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
SEM_Bachillerato_OnLine_Bogota_Top10,En pausa,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
SEM_Bachillerato_OnLine_Bogota_Web_ClientesNuevos,Habilitada,Buscar,665.0,2.318,"28,69%",COP,"1372,23","912530,71","121,88",0,"7487,43","18,33%"
SEM_Bachillerato_Online_Bogota2022,En pausa,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
SEM_Bachillerato_Online_BogotaLocalidades,Habilitada,Buscar,3.233,13.571,"23,82%",COP,"1267,65","4098314,5","510,76",0,"8024,01","15,80%"
SEM_Bachillerato_Online_BogotaLocalidades #2,Retirada,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
SEM_Bachillerato_Online_BogotaLocalidades #3,En pausa,Buscar,0.0,0.0,0,COP,0,0,0,0,0,0
